date,time,user_name,text,link,retweet_counts,favorite_counts
2020-03-02,23:59:05,candle_sleep,새루 암기퀘 조아할듯. 나도 아직 다 안밀엇지만서두 스포는 당해서 &lt;:3,https://twitter.com/candle_sleep/status/1234629329738293248,0,2
2020-03-02,23:58:12,MEKI_NOMAD,쩨알 사실 영월이 뭐하는앤지 다 스포받았지만 와꾸가 너무 인상깊어서 희희 아스트랄이랑 영월이 궤잘생겼다~~~ 하고 보기 시작했는데 웬걸... 10화만에 유마 랜선이모 되어있음 이게 캇토빙의 힘이다 알겠나,https://twitter.com/MEKI_NOMAD/status/1234629108987883520,0,0
2020-03-02,23:57:59,LDSanai,근데 흐렌 볼때마다 린하르트 후일담 스포들은거 생각나서 심란해짐 누가 쓴것인가...,https://twitter.com/LDSanai/status/1234629055149772800,0,2
2020-03-02,23:55:40,LDSanai,당연하지만 스포있어서 가렸습니다,https://twitter.com/LDSanai/status/1234628471827025920,0,0
2020-03-02,23:54:05,RISHU_ing,ㅇㄴ 스포가 죄악이라,https://twitter.com/RISHU_ing/status/1234628073229668353,0,0
2020-03-02,23:51:49,MS_Ch5rry,유튜브 알고리즘이 또 공명 스포함 개새끼야,https://twitter.com/MS_Ch5rry/status/1234627502099685376,0,0
2020-03-02,23:51:09,IRONMARKLOVE,극-제로-극2부터 순서대로 하는게 좋을거에요 제로엔딩에 극 스포있었나? 그랫던거가틈 키류와 니시키는 고아원에서부터 같이 지낸 의형제같은 친구구요.. 키류가 니시키를위해..대신 감옥갔다옵니다 왜가는지는 직접 확인해보시길^^♡,https://twitter.com/IRONMARKLOVE/status/1234627336420519936,0,0
2020-03-02,23:50:29,chrry119,#인형_이름의_유래 시엘:흑집사 걔 아스텔:흑집사스포+팬들 추측에서 따옴 메리엘:엘 자 돌림이 좋다 노엘 : 엘 자 돌림이 좋다 2 하티 : 여우 축생인데 노래 what the fox say에 나오는 가사에서 밥풀:하얀 알파카인형이라 프라피코이름들:죄다 아이스크림이름,https://twitter.com/chrry119/status/1234627168681918465,0,0
2020-03-02,23:48:28,dldydldy1121,그치만 제알은 스포당해버리면 그 긴장감이 없단 말이예요 그러니 저는 모두가 행복한 엔딩이라는 것만 말씀해 드리겠습니다.,https://twitter.com/dldydldy1121/status/1234626658142806016,0,2
2020-03-02,23:46:35,dldydldy1121,(._. ) ..... ㅇㅏ 이게 또 스포인데요...,https://twitter.com/dldydldy1121/status/1234626185964843009,0,0
2020-03-02,23:45:12,angelaniel_k,"강다니엘, 3월 가요계 컴백한다…본격 활동 재개 선언[공식] (출처 : 스포티비뉴스 | 네이버 TV연예) http://naver.me/5YPHP1lD",https://twitter.com/angelaniel_k/status/1234625838219321344,1,1
2020-03-02,23:44:53,gusdk1172__,내스급계 만들어야할듯 ㅋㅋㅋ 근디 짜피 내스급 그림은 여따 올릴거같은데 걍 스포계로? 만들까 ,https://twitter.com/gusdk1172__/status/1234625758972133377,1,8
2020-03-02,23:44:04,10der_lover,아 이아로스 이 개새끼 굉장히 구체적이고 디테일하게 욕하고 싶은데 스포라 그럴수없는게 너무 한이된다 누가 빨리 유료분 좀 보고 저랑 얘 좀 까주세요............ ,https://twitter.com/10der_lover/status/1234625550888493056,1,0
2020-03-02,23:43:49,HY20705,"다음 그림 스포압니당,,ㅎ 봐줄진 모르겠네 #초세여 #각별",https://twitter.com/HY20705/status/1234625489492303873,0,0
2020-03-02,23:39:35,spring_danielK,잠깐만.. 그럼 일케 하늘 보여준거 스포였던거야??? 이 스포요정 #강다니엘 #KangDaniel @danielk_konnect,https://twitter.com/spring_danielK/status/1234624422285213697,2,5
2020-03-02,23:39:03,Asaya_Hibiki,으악 스포당하셧군요ㅜㅜㅜ 우웃 열심히 진행하셔서 엔딩보시구 포켓몬 마스터두 되시구!! 덕질도 하시고!!! 제가 플레이한 포켓몬 시리즈가 몇 없어서 같이 덕질 못해서 슬프네요..ㅜ 로카님 화이팅이에요~!~!!,https://twitter.com/Asaya_Hibiki/status/1234624289183133696,0,1
2020-03-02,23:39:03,IIIKumabearIII,사실 파판이랑 니토마타 콜라보 하는 거 스포있다길래 먼가 분해서(?) 스포 당하기 시러갖고 함 해봤는데 겜 진짜 잘 만들었다 안 하면 후회할 뻔,https://twitter.com/IIIKumabearIII/status/1234624288642097155,0,1
2020-03-02,23:34:21,hongyeon_hp,14. 해리포터를 다 읽기도 전에 스포당했어요 그랬더니 최애가 스네이프가 되어버림 스네이프 만세 개섹시해 짜릿해 늘 새로워,https://twitter.com/hongyeon_hp/status/1234623104782979072,0,0
2020-03-02,23:33:38,JYTindustry,P5R 3학기 내용은 그냥 스포 찾아보기로 마음먹음. P5에서 두 번이나 했는데 똑같은 내용을 또 할 자신이 없어ㅋㅋㅋ,https://twitter.com/JYTindustry/status/1234622925690429441,0,0
2020-03-02,23:31:51,Hye07WL,근데 이걸... 그... ((스포))때문에 좋아하는 애들로 데려가시는 분들이.. 많은것 같은데.... 그러면.. 마지막 부분에서 대사도 못보고 ((스포22))부분을 굉장히 다르게 느끼실 것 같은데...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그렇게 하라고 만든 루트인것 같긴 하지만...ㅋㅋㅋ흑흑,https://twitter.com/Hye07WL/status/1234622478149812224,0,0
2020-03-02,23:31:47,volstagg_yummy,"...! 어벤져스의 히어로, 앤트맨이 강추하는 화제의 뷰티샵이라고 광고해도 되오? ",https://twitter.com/volstagg_yummy/status/1234622459694866432,0,0
2020-03-02,23:30:36,Graces0613,아. 아니에요. 외랑이님들이 알려주셔서 알았어요. 알렉스님이라고 18년부터 거의 트윗이 스포티 수치만 알티 없어도 날마다 올리신분이 계세요. 제가 알티할때 같이 참고해주세요. 전 잘 몰라요. ,https://twitter.com/Graces0613/status/1234622162876563456,1,2
2020-03-02,23:30:34,Serena_kbot,삼채시티의 부티크는 주로 스포티한 아이템을 팔고 있어 비비드한 색의 아이템도 취급하고 있으니 코디의 포인트를 주고 싶다면 가보도록 해!,https://twitter.com/Serena_kbot/status/1234622156731895808,0,0
2020-03-02,23:30:32,etoile_poudre,빡쳐서 적고보니 너무 스포다 난 그래도 메데프시헬레 주식이야.. 셋이 평생친구해...,https://twitter.com/etoile_poudre/status/1234622144404869120,0,0
2020-03-02,23:30:17,oojoonet,#8809332972731 #쿠팡 #로켓배송 #책 아쿠아리움 캘린더(2020) null 취미/스포츠,https://twitter.com/oojoonet/status/1234622081951621120,0,0
2020-03-02,23:28:49,alllove1210,"강다니엘, 3월 가요계 컴백한다…본격 활동 재개 선언[공식] 출처 : 스포티비뉴스 | 네이버 TV연예 http://naver.me/xLR0RWZW",https://twitter.com/alllove1210/status/1234621713905664000,1,1
2020-03-02,23:26:52,nada_luv_daniel,"강다니엘은 현재 막바지 앨범 작업에 박차를 가하고 있는 것으로 알려졌다. 그가 가요계에 컴백하는 것은 지난해 11월 발매한 디지털 싱글 '터칭' 이후 약 3개월 만이다. 강다니엘, 3월 가요계 컴백한다…본격 활동 재개 선언[공식] (출처 : 스포티비뉴스 | 네이버 TV연예) http://naver.me/5YPHP1lD",https://twitter.com/nada_luv_daniel/status/1234621223025274886,0,0
2020-03-02,23:26:18,Hye07WL,사실 이 루트는 약간의 스포를 밟고 시작했음.. oo가 유해화가 된다는 것이랑 마지막 전투가 독특하다는 것과 그리고 엔딩 제목이 왜 그런지를 대략적으로 알고 있었음.. 유명한 루트다보니 굉장히 스포를 많이 접하고 시작한 편인데..그런데도 연출이 너무 충격적이었다...,https://twitter.com/Hye07WL/status/1234621082763587584,0,0
2020-03-02,23:19:03,DS_MAZO,테라포마스는 누가 죽는다는게 스포가 안되는 장르예용 다죽으니까... ,https://twitter.com/DS_MAZO/status/1234619258480414721,0,2
2020-03-02,23:18:32,dmingX0,아시바 나 꿈에서 가담항설 스포당함 미래편 보고옴,https://twitter.com/dmingX0/status/1234619127370678273,0,0
2020-03-02,23:17:31,naminhye,"#강다니엘, 3월 가요계 컴백한다…본격 활동 재개 선언[공식] (출처 : 스포티비뉴스 | 네이버 TV연예) http://naver.me/5YPHP1lD",https://twitter.com/naminhye/status/1234618870939279360,0,1
2020-03-02,23:17:01,ethel_0126,"[기사] KBO ＂개막 연기 마지노선은 3주…이후엔 144G 무너진다＂ (출처 : 스포티비뉴스 | 네이버 스포츠) http://naver.me/GkQdsGvM 오늘 오후는 단장 모임, 그 결론을 가지고 일주일 뒤인 10일에 사장단 모임에서 결정 나온다고. 어떤 결론이 나와도 누구나 만족은 못 하겠지 어차피...",https://twitter.com/ethel_0126/status/1234618746540445698,3,4
2020-03-02,23:15:08,ivbxhykc110,"[ITEM PICK] '레이첼콕스', 여름 트렌디 샌들 '스포티즘...",https://twitter.com/ivbxhykc110/status/1234618270654717952,0,0
2020-03-02,23:15:08,seter13,＂실전 회피? 류현진은 계획이 있다＂ 美언론도 '인정' (출처 : 스포티비뉴스 | 네이버 스포츠) http://naver.me/5svZ5BTC,https://twitter.com/seter13/status/1234618270457589761,0,0
2020-03-02,23:13:07,actionramgee,아니 그니까 내말은 스포땜에... 흑.. 혹시라도 불편하신 분들이 계셨다면 정말 죄송합니다 ㅠㅠ,https://twitter.com/actionramgee/status/1234617763173457926,0,1
2020-03-02,23:09:52,xew_0101,"신부면서 그런 짓을 하는게 모순적이고 이유도 있어서 갓갓이네요 (핥아먹기) 혹시 그 친구 커뮤 뛴 적 있나요 어떤 커뮤.. 였나요 ··· ㅋㅋㅋㅋㅋㅋ 제 신부님 썰은.. 걍 들마 캐릭터인데 여 ㄹ 혀 ㄹ 사제라고 아실런지.. 이거 풀면 드라마 스포라서 쬼 그래요,,",https://twitter.com/xew_0101/status/1234616945606983680,0,0
2020-03-02,23:09:35,KAMJI_0216,하네되 유료분 보고 모든것에 충격 받았지만 스포라서 말 못하겠음 아니 근데.,https://twitter.com/KAMJI_0216/status/1234616875453042688,0,0
2020-03-02,23:08:08,OjavanProducts,퇴근해서 바로 조지고 스포해야지 엌ㅋㅋㅋㅋ,https://twitter.com/OjavanProducts/status/1234616510552821760,0,0
2020-03-02,23:06:55,yuyumong,이아로스는 원래 싫어햇지만 프시케는 정뚝이군...(스포분,https://twitter.com/yuyumong/status/1234616202191728641,0,0
2020-03-02,23:05:17,boraborasong,응답하라06학번들의 고딩생활 ㅋㅋㅋ 김세희 작가의 #가끔북클럽 다음책 스포 맞아욬ㅋㅋㅋ ,https://twitter.com/boraborasong/status/1234615790260801537,0,0
2020-03-02,23:04:56,in__twilight,칄흒 스포있어요,https://twitter.com/in__twilight/status/1234615703874916352,0,0
2020-03-02,22:55:32,6q928,앗!?! 아까 쓴 메구미 과거사 스포 수정ㅋㅋ 아니 헷갈려서 정주행 또 할 겸 7권 다시 보고 있는데 ○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○ ,https://twitter.com/6q928/status/1234613336651657216,0,0
2020-03-02,22:55:16,NoiceToit_,왜 위키를 찾아서 혼자 스포를 당할까 이거는 당하는 건가 타인이 한게 아닌데,https://twitter.com/NoiceToit_/status/1234613272206180352,0,0
2020-03-02,22:51:04,sumichip07, 스포...는 오후에ㅜㅜ 으헝...,https://twitter.com/sumichip07/status/1234612214302031872,0,1
2020-03-02,22:48:39,Krn_star_4039,아니 선생님 스포하지 말라구요,https://twitter.com/Krn_star_4039/status/1234611605234704385,0,0
2020-03-02,22:47:42,Krn_star_4039,스포 자제좀,https://twitter.com/Krn_star_4039/status/1234611365345521664,0,0
2020-03-02,22:47:01,ff_secho,치광님 연성 오지고지리고 360도 제자리회전 하면서 봐도 눈물툭 나오는데 스포연성이ㅠ정말 오져서 알티을 못하네,https://twitter.com/ff_secho/status/1234611193194508289,0,0
2020-03-02,22:42:58,Hwa_Woon_,>>>>>>스포주의&lt;&lt;&lt;&lt;&lt;&lt; 위의 영상은 칠흑의 반역자 스포일러가 있습니다!!,https://twitter.com/Hwa_Woon_/status/1234610177707397120,0,0
2020-03-02,22:41:30,Hwa_Woon_,>>>스포주의&lt;&lt;&lt; 아래 영상은 칠흑의 반역자를 다 끝내신분들만 관람해 주시길 바랍니다!!!!,https://twitter.com/Hwa_Woon_/status/1234609807941750785,0,1
2020-03-02,22:38:12,mattheotaku,뭔가 할 일이 없어서 하는 네죽 3장 대사 번역 -물론 스포 존재 -마지막 부분의 맨 처음 3장에서 계단을 올라가서 나오는 그 장소에서 플로어마스터가 등장하는 때부터 -플로어마스터는 스포방지를 위해 미도리,https://twitter.com/mattheotaku/status/1234608977217871873,0,1
2020-03-02,22:38:10,SuKZeSsiVES_bes,존나황당하네 어벤져스 무료로나옴,https://twitter.com/SuKZeSsiVES_bes/status/1234608965780004864,0,0
2020-03-02,22:36:28,6q928,후시구로 메구미 과거 스포.. 아니 얘는.. 넘 헷갈리는 게 ○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○○ https://fse.tw/v5lSEqyy#all,https://twitter.com/6q928/status/1234608540385329152,0,0
2020-03-02,22:35:48,RICE_BINGGI,야이거 엔딩 스포아냐?,https://twitter.com/RICE_BINGGI/status/1234608374072758273,0,0
2020-03-02,22:35:34,inori3q,딱히 저 남자가 신천지 쉴드치는 것 같지는 않은데..? 압수수색 하는 건 좋은데 스포해버리면 어떡하냐고 하는 거지 ㅇㅇ,https://twitter.com/inori3q/status/1234608312022372360,0,0
2020-03-02,22:34:18,inori3q,"잘 모르겠지만 저건 그냥 간단하게 ""갑자기 들이닥쳐야 하는데, 왜 미리 압수수색이란 단어를 입에 올려서 스포를 해갖고 증거인멸 여지를 주냐""고 하는거 아님??",https://twitter.com/inori3q/status/1234607993389383681,0,0
2020-03-02,22:33:46,SaSashashot,7일날 다음날 보겠다 하고서 지금 3일이다 하지만 어쩔 수 없었다 7화까지 봐달라고 하는데에는 이유가 있었다 방금 7화 스포 당햇는데 거기 발려서 다시 보기 시작했다 잡소리가 젼나 긴 6화 리뷰 후타바와 카오루코 커플의 이야기다 왜 페어가 아니라 커플인가 내가 보기엔 이 둘은 1화부터 연애,https://twitter.com/SaSashashot/status/1234607860232810496,0,0
2020-03-02,22:31:16,rinbi_010,하네되를 안 본 사람에게는 확실히 큰 스포지만 유료분 이야기 하는 거면 지금까지 나온 6화 7화만 보아도 충분히 알 수 있는 내용이라 생각합니다 그래도 약스포 일수 있다고 생각하면 내릴게요:),https://twitter.com/rinbi_010/status/1234607233087836160,0,0
2020-03-02,22:31:13,__mmongsil,ㅅㅂ 나 5.2 조금 스포당함 그치만 다행히 아주 조금 당함,https://twitter.com/__mmongsil/status/1234607216801374209,0,0
2020-03-02,22:12:20,CALL_OF_KPC,샤샤 성장 스포합니다. 4학년때 7학년 펠릭스 됩니다. ,https://twitter.com/CALL_OF_KPC/status/1234602466181820424,1,2
2020-03-02,22:09:54,Sethi_Nu,잘 키운 세츠 하나로 무쌍 찍는 영상 (세츠 호감스 전투이나 스포 없습니다) ,https://twitter.com/Sethi_Nu/status/1234601854928998400,0,0
2020-03-02,22:04:42,SaSashashot,그리고 레뷰가 뭔지 스포보고 쬐끔 안ㅅ앗는데 이걸 이제야 푸는거야...? 6화까지 뭔데 스바 레뷰가 뭔데 오디션인건 알겟는데 뭔데 그게 얘드라 나만 모르는거 같아 미안해 얘드라 햇는데 댓글 상태보니 나만 그랫던거 아닌듯,https://twitter.com/SaSashashot/status/1234600546079666176,0,0
2020-03-02,22:04:34,oOlIlIlOo_kr,뒤로가죠 스포개오지니까,https://twitter.com/oOlIlIlOo_kr/status/1234600512621703168,0,0
2020-03-02,22:03:07,SaSashashot,ㅇ ㅏ 거 뭐냐 어쩌다보니 유튜브 알고리즘을 따라가다 레뷰 7화 약간 스포 되엇는데 거 ㅁ ㅓ랄까 먼지 모르겟지만 댓글에 6화까지의 애매한 스토리를 잡아주고 정리해준다고 적혀잇엇음 아니... 이 놈덜... 중요한걸 7화까지 가서야 한단 말인가 약간 넘한거 아닌지 쨋든 바나나나이스인듯,https://twitter.com/SaSashashot/status/1234600148715503616,0,0
2020-03-02,21:55:34,mxhuchu,"섬에 사는 소년인데 ,, 요리 잘하고 스포라 말 못하는데 불쌍하고 , , ,착취당햇던 미인수임 공이 구해줌 섬 빠져나가는 부분이 개재밋움 공은 마약상임 ㅋㅋ",https://twitter.com/mxhuchu/status/1234598248146325504,0,0
2020-03-02,21:50:30,TATATA_0116,히히넣었어요 악 러프스포너무하고싶지만 뇌에힘주고참을게요 ,https://twitter.com/TATATA_0116/status/1234596971643428864,0,0
2020-03-02,21:48:00,FFXIV_SGT,저 스포당해도 상관없어요 디엠주세요 흑흑,https://twitter.com/FFXIV_SGT/status/1234596342166511617,0,0
2020-03-02,21:47:30,Haryang__,해일이가 -스포-해버려서 못햇어요 시무룩,https://twitter.com/Haryang__/status/1234596218992332801,0,0
2020-03-02,21:44:43,oeo__128,형사시나 심장 때렷던 대사 3829101개 잇는데 다 스포라.......... 로그에서! 확인하세요!(두둥-,https://twitter.com/oeo__128/status/1234595517528559617,0,1
2020-03-02,21:33:30,byeol_w7,제일 좋아하는 라리에트 문장이 스포라서 (ㅠ..ㅠㅠ) 알티 못하는 자의 설움,https://twitter.com/byeol_w7/status/1234592694158053376,0,0
2020-03-02,21:33:27,412Orange_,진짜 저 2화까지 봤는데 스포 하나만 디엠으로 해주심 안돼나요 ..,https://twitter.com/412Orange_/status/1234592680690061312,0,0
2020-03-02,21:32:57,_H_G_yuL,읽고 어! 했습니더 진짜 스포라 길게 못 푸는게 한이네요 금손님 제발 포스타입 유료배포도 해주세요 다른분들도 전부요. 4. 솜님의 TRIANGLE (아키하루 아키우게) 정말 솜님은 썰의 천재라고 밖에 생각이 안듭니다 정말 모든 썰다 핥아먹고 싶을 정도로 너무 최고였어요ㅠㅜ 특히 중간의 모&lt;스포),https://twitter.com/_H_G_yuL/status/1234592554198302720,1,0
2020-03-02,21:32:56,_H_G_yuL,마저도 소중이 뜯었어야 했다 이건 최고다 이런 마음이였습니다 아니 이런 같이 있던 키링? 도 너무 최고였습니다. 사랑해요 쵸메님.... 2. 민님의 윈터 슬립(유키마후) 아니 정말 내용은 스포일지도 몰라 말 못하지만 이런 설정이라니 이마를 탁탁 치면서 마지막엔 오열해버렸네요 정말 민님이,https://twitter.com/_H_G_yuL/status/1234592550851203072,1,0
2020-03-02,21:32:03,pbeurto,악 ㅋㅋㅋㅋㅋ 저는 스포한줄알고 놀랫내요 ㅠㅠㅠ,https://twitter.com/pbeurto/status/1234592330323095552,0,0
2020-03-02,21:24:54,shining_shrimp,ㅋㄱㅋㄱㅋㄱㅅㅋㅋㄱ 막판에..장난 아니게 운...... 스스터리 ㅏㄹ려주고싶다 그치만 스포는 나쁜것,https://twitter.com/shining_shrimp/status/1234590528043274240,0,0
2020-03-02,21:24:02,WM_pota,"공명 스포땜에 영상 볼까말까햇는데 진심 한섭들어올려면 한세월이라,,,,,,,,,,,,,,,, 하,,,,,,,, 내가양놈으로태어낫어야햇는데ㄱ중얼중얼나는왜영어를하지못하고",https://twitter.com/WM_pota/status/1234590312292446208,0,1
2020-03-02,21:23:57,munmun__mun00,헉... ㅠㅠ 그러신줄 모르고 말해버렸네요..ㅠㅠㅠ 그래도 플레이도중에 재시작 시도하시면 알게될 내용이었으니... 아주 큰 스포는 아닌..유용한 팁으로 알아주세요...ㅠ 저는 산지는 좀 됬지만 아직 끝을 못봤어요.. 그런데도 지금도 손에 잡고 있으니 니나님두 오래오래 즐겁게 하실 수 있을거에요!,https://twitter.com/munmun__mun00/status/1234590290398203905,0,0
2020-03-02,21:23:44,On_nanak,제가 미리 스포하는데요 개대박임;;;제부랄걸어요,https://twitter.com/On_nanak/status/1234590237663215616,1,2
2020-03-02,21:23:02,_SJ_WL,아진자요? 키퍼링 난이도옆에 먼가 써져잇는데 스포같아서 못읽는중.. 스읍 하 일단 존버해두고.. 아근데 사죽정 kpc가하고싶어 ㅋㅌ ㅋ,https://twitter.com/_SJ_WL/status/1234590059141058560,0,0
2020-03-02,21:18:52,_hop6,농담이지 할라믄 스포해버린다고 안하고 해버렸지,https://twitter.com/_hop6/status/1234589010770550784,0,0
2020-03-02,21:18:28,Jin__Hyang_0,금붕어라 ㄱㅊ 근데 탐라사람들한테 스포하는건 좀,https://twitter.com/Jin__Hyang_0/status/1234588912313454592,0,0
2020-03-02,21:17:37,bombmanju,궁금한점: 엑스맨 시리즈랑 어벤져스 시리즈는 세계관을 공유하는건가?? 영화내에서 언급이 아예 없었던거같아서 코파는중,https://twitter.com/bombmanju/status/1234588696545910784,0,0
2020-03-02,21:17:20,NINA_GAME_,세상에 문어님도 하고 계셨군요!!! 오오... 그런 장점이 있군요 약간의 스포방지? 라고 해야될까.. 그런 것 때문에 게임을 할 때 최대한 안 알아보고 바로 해버리는 게 제 스타일이라 그런 시스템이 있는 걸 방금 알았어요 ^.ㅠ 감사합니다 ,https://twitter.com/NINA_GAME_/status/1234588625167212544,0,1
2020-03-02,21:16:58,_hop6,스포해버림,https://twitter.com/_hop6/status/1234588532099833856,0,0
2020-03-02,21:12:10,ansungsuk1,대박특가 QCY T5 블루투스 이어폰 어벤져스 캐릭터 케이스 커버 아이언맨 02QCYT5캐릭터케이스 강추 https://tlmmi32.wordpress.com/2020/03/03/%eb%8c%80%eb%b0%95%ed%8a%b9%ea%b0%80-qcy-t5-%eb%b8%94%eb%a3%a8%ed%88%ac%ec%8a%a4-%ec%9d%b4%ec%96%b4%ed%8f%b0-%ec%96%b4%eb%b2%a4%ec%a0%b8%ec%8a%a4-%ec%ba%90%eb%a6%ad%ed%84%b0-%ec%bc%80%ec%9d%b4/,https://twitter.com/ansungsuk1/status/1234587323091734528,0,0
2020-03-02,21:11:41,diyongsensei,내가말햇찌 내애캐애이애대이해 내소속애대이해 얘아랩핀대이갱 내시개는로울랙스 앤잇츠일래번일래번 내경쟁자들애개 나는빌라랜빌라랜 나는신나는인생을살구잇찌너완달리 딕디스머더뻑커늦기전애빨리 암어핌핀온어파킨랏넌어디아마거리애뚜벅이근대마비히클스포륀,https://twitter.com/diyongsensei/status/1234587203709222913,0,0
2020-03-02,21:07:11,Bibibi_Sugar__,밈 그림 스포(;( ,https://twitter.com/Bibibi_Sugar__/status/1234586072866160640,0,2
2020-03-02,21:04:45,_kyeongK_,아 씨바 빌먹세 검색하구잇는데 개웃기네 이보다 더 스포해달라는 게시글이 많은 작품은 없을거다 ㅠㅠㅠㅠㅠㅠㅠ ㅋㅋㅋㅋㅋㅋ,https://twitter.com/_kyeongK_/status/1234585459277197313,0,0
2020-03-02,21:00:11,ver_sorairo,앞으로업뎃될때마다꿈같은시간보내고싶으니유튜브에씨발공명4층썸네일에떡하니스포달지말라고씨불장놈들아ssival놈들아,https://twitter.com/ver_sorairo/status/1234584307777163265,0,1
2020-03-02,20:59:29,chaco_JH_love,스포 안하고선 못배기겠음... 아 내 커뮤 와줘;; ,https://twitter.com/chaco_JH_love/status/1234584133025878016,0,0
2020-03-02,20:56:06,415cu_,"인생은 갑자기라더니....요며칠 갑자기 훅다가왔네....해피 케이크부터 모든건 계획적으로 스포가 되고있었다,,,일본앨범인줄 알았는데...2020년 얼마나 됐다고 벌써 열일중....역시 2020년도 탱이다 #태연 #taeyeon #snss https://www.instagram.com/p/B9PtVfzFxKi/?igshid=1rfs3c5imv6z7",https://twitter.com/415cu_/status/1234583282278420483,1,1
2020-03-02,20:54:02,bbunnim,와 저 지금 밥먹다가 뱉음 이 씨피 제가 오늘부터 해볼라구요;;;; 홍 섷이랑 연락하고 지내는 것처럼 또 일케 연 오랜만에 닿았다구 불러내구 밥사주구 목격담뜨구^^ㅎ 나중에 5주년 븨씌네마 나오기 전에도 홍이 먼저 개인블로그에 스포했음 좋겠네요 자긴 나오지도 않으면서 쫑한테 들어가지구ㅋㅋㅋ,https://twitter.com/bbunnim/status/1234582763505889282,0,0
2020-03-02,20:53:50,raeng_hyon, 넴리 스포 사망소재 난 넴리 썰 풀때마다 기본적으로 ,https://twitter.com/raeng_hyon/status/1234582710590459905,3,3
2020-03-02,20:53:08,HodorforJimin,영화 엄청 재밌어요 스포라서(?) 말씀 못드리는데...이미 했군여 냥 ㅜㅜ 여튼 시간되시면 꼭 보세요 ,https://twitter.com/HodorforJimin/status/1234582534555455488,0,2
2020-03-02,20:51:39,G_GO_631,좀 스포티한 인상이 조금 있네요. 대화하다보니까 없어진 첫인상ㅎㅎ 그래서 처음 봤을 때 여훤이랑 옷이 분위기가 비슷해! 했던 아이였단 기억이 있네욯ㅎ,https://twitter.com/G_GO_631/status/1234582162751442944,0,0
2020-03-02,20:49:42,actionramgee,~클로젯 보는 타래~ 못보신 분들은 스포일 수 있으니 이 글을 뮤트해주세요! ,https://twitter.com/actionramgee/status/1234581671892201480,0,14
2020-03-02,20:47:19,milky_chang,하라하하ㅏ핫 연성스포할거다(?) 다음 그림은 리바이의 바니보이입니다.,https://twitter.com/milky_chang/status/1234581070755946496,0,3
2020-03-02,20:43:58,wouldubmafriend,가끔 애들 볼 수 있을까 하는 흑심때문에도 오는 팬들 분명 있다에 한 표...스포랑 캐설정 풀리자마자 쫑 담당이 있을까 궁예하는 쫑최애들..,https://twitter.com/wouldubmafriend/status/1234580226367057920,0,0
2020-03-02,20:41:47,drawing_ele,(약간의 스포) 머리채잡히는씬 있습니다 그리고 거기 이숟갈 성우 나와요,https://twitter.com/drawing_ele/status/1234579679345922048,0,0
2020-03-02,20:41:17,bsn_FF14,끄아아아이어아아악 탐라엔 스포라 말 못하지만 나 진짜 보는내내 소리질럿어요,https://twitter.com/bsn_FF14/status/1234579553843986433,0,1
2020-03-02,20:35:09,vvvvvvbvvvvvvvb,"은혜갚은 학 이야기의 학은 해원, 늑대의 은빛 눈썹 이야기 속 소년은 은섭이같다. 약속을 지키지 않은 인간의 믿음에 환멸을 느끼고 떠나버린 학은 꼭 해원이같고, 약스포지만 나중에 풀릴 은섭의 가정사와 소년도 많이 닮아있는듯.",https://twitter.com/vvvvvvbvvvvvvvb/status/1234578008335249408,0,0
2020-03-02,20:34:24,46446_1354,어머 세상에 이미 거의 다 스포 당하셧구만요 멀ㅋㄷㄱㄷㄱ후..움직이는거 조정이 넘 힘들고 음원이 아직 안 나와서.. 쫌 걸릴 거 갇아욧.,https://twitter.com/46446_1354/status/1234577819813892097,0,1
2020-03-02,20:30:47,sseagles13,[SPO 이슈] KBO ＂개막 연기 마지노선은 3주…이후엔 144G 무너진다＂ (출처 : 스포티비뉴스 | 네이버 스포츠) http://naver.me/G8ZKQVb0,https://twitter.com/sseagles13/status/1234576911436673024,1,0
2020-03-02,20:30:08,sseagles13,[SPO 이슈] 코로나19 여파…대만은 개막 연기-일본은 강행 의지 (출처 : 스포티비뉴스 | 네이버 스포츠) http://naver.me/FkbxAzgH,https://twitter.com/sseagles13/status/1234576745778438144,0,0
2020-03-02,20:20:10,sba_2dj,가물가물 해서 하는 나인우 3회차 스샷 타래 당연히 스포 쩖 ,https://twitter.com/sba_2dj/status/1234574238368952321,0,1
2020-03-02,20:18:40,Mabel_64__,그거 안 봣는데 스포 죽는다,https://twitter.com/Mabel_64__/status/1234573860617326593,0,0
2020-03-02,20:18:15,Blom05_27,어..엄 스포인가요..? 잘 모르게쒀요... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://twitter.com/Blom05_27/status/1234573755961069568,0,1
2020-03-02,20:16:58,mandu_tabetai_,이것도 스포인가요 ,https://twitter.com/mandu_tabetai_/status/1234573433876316160,0,1
